text_procesado,label
"though film well-intentioned , one could rent original get love story parable .",0
silly sophomoric ensnare target audience .,0
"video work grainy rough , dependent 'naturalistic ' rather carefully lit set , 's exhausting watch .",0
truly terrible .,0
cleverly crafted ultimately hollow mockumentary .,0
get bogged hit-and-miss topical humour getting truly good stuff .,0
"achingly enthralling premise , film hindered uneven dialogue plot lapse .",0
"'s tommy 's job clean peep booth surrounding , viewing one , 'll feel like mopping , .",0
"rifkin doubt fancy something hubert selby jr . , n't ounce honest poetry entire script ; 's simply crude unrelentingly exploitative .",0
fluffy disposible .,0
bad movie luckiest viewer seated next one ignorant pinhead talk throughout show .,0
"go theater expecting scary , action-packed chiller , might soon looking sign . exit sign , .",0
"hold limited appeal like explosion , sadism seeing people beat pulp .",0
dialogue choppy monosyllabic despite fact dubbed .,0
"feature-length , r-rated , road-trip version mama 's family .",0
end getting vertical limit surfing movie - memorable stunt lot downtime .,0
"stealing harvard n't care cleverness , wit kind intelligent humor .",0
"bigelow handle nuclear crisis sequence evenly milk drama building suspense , drag many scene toward end move quickly .",0
"'s undeniable enjoyment film crammed movie reference , fun wear thin -- -- 's nothing else happening .",0
"imagine kevin smith , blasphemous bad boy suburban jersey , stripped budget sense humor . result might look like vulgar .",0
suffers lack clarity audacity subject monstrous pathetic dahmer demand .,0
"soured santa clause 2 santa bump 21st century reality hard , 's icky .",0
's 88-minute highlight reel 's 86 minute long .,0
film favor scientific spectacular ( visually speaking ) .,0
incomprehensible mess feel less like bad cinema like stuck dark pit nightmare bad cinema .,0
"exception mccoist , player n't clue park . acting n't much better .",0
whole affair predictable .,0
not-so-divine secret ya-ya sisterhood hefty helping re-fried green tomato .,0
"cloying , voices-from-the-other-side story hell .",0
suffocating rape-payback horror show hinge subgenre 's enabling victim . . . ebullient affection industrial-model meat freezer .,0
"star trek kind terrific , copy copy copy .",0
"[ n ] matter much good actor generate , showtime eventually fold thinness .",0
"every potential twist telegraphed well advance , every performance respectably muted ; movie seems made influence rohypnol .",0
put air hal hartley wannabe film -- without vital comic ingredient hilarious writer-director .,0
"ver wiel 's desperate attempt wit lost , leaving character critical jim two-dimensional pointless .",0
"despite performance sustained intelligence stanford another subtle humour bebe neuwirth , older woman seduces oscar , film founder lack empathy social milieu - rich new york intelligentsia -",0
"although disney follows standard formula animated adventure , feel forced usual .",0
gaghan . . . thrown every suspenseful cliché book nonsensical story .,0
"sham construct based theory , sleight-of-hand , ill-wrought hypothesis .",0
[ p ] artnering murphy robert de niro tv-cops comedy showtime would seem surefire casting . catch 're stuck script prevents firing cylinder .,0
"'you 'll laugh quite hour half , come feeling strangely unsatisfied . 'll feel like ate reeses without peanut butter . . . '",0
gooding offer desperately ingratiating performance .,0
"parker commended taking fresh approach familiar material , determination remain true original text lead adopt somewhat mannered tone . . . ultimately dulls human tragedy story 's core .",0
director injected self-consciousness proceeding every turn . result far alienating involving .,0
bogdanich unashamedly pro-serbian make little attempt give voice side .,0
"lack thesis make maryam , end , play intellectual emotional impact after-school special .",0
worst film year .,0
by-the-numbers yarn .,0
"without shakespeare 's eloquent language , update dreary sluggish .",0
"h . g . well time machine could take look kin 's reworked version , would say ? 'it look good , sonny , missed point . '",0
"tuxedo 's 90 minute screen time , n't one true 'chan moment ' .",0
"bisset delivers game performance , unable save movie .",0
"watching austin power goldmember like binging cotton candy . 's sweet fluffy time , may leave feeling little sticky unsatisfied .",0
anti-human big studio picture since 3000 mile graceland .,0
film depress life .,0
"'m sure filmmaker found remarkable novel concept , anybody ever seen independent film report instead cheap cliché .",0
acting fine script interesting recording conversation wal-mart checkout line .,0
"weighty theme grave youngster , story steeped fairy tale childish thing appeal much teenager .",0
plot plummet comedy graveyard janice come racing rescue final reel .,0
"sometimes , good reason certain movie sealed jar left remote shelf indefinitely .",0
"90 minute movie short , feel much longer .",0
"'s advice , kev . start reading script signing dotted line .",0
alternately raucous sappy ethnic sitcom . . . 'd wise send regret .,0
ugly-duckling tale hideously clumsily told feel accidental .,0
"unfortunately , 's also good . especially compared television series inspired movie .",0
"wrap classic mother/daughter struggle recycled paper shiny new bow audience tell 's new , least look pretty .",0
glazed tawdry b-movie scum .,0
"kind movie want bang head seat front , cluelessness , idiocy , utterly misplaced earnestness .",0
"wind moving many direction search ( vainly , think ) something fresh say .",0
", road perdition love strangeness excellence .",0
big fat pain .,0
mimetic approximation better film like contempt 8 1/2 .,0
"unintelligible , poorly acted , brain-slappingly bad , harvard man ludicrous enough could become cult classic .",0
"watching powerpuff girl movie , mind kept returning one anecdote comparison : cartoon japan gave people seizure .",0
aan opportunity wasted .,0
inelegant combination two unrelated short fall far short director 's previous work term thematic content narrative strength .,0
"build feel-good fantasy around vain dictator-madman off-putting , say least , mention inappropriate wildly undeserved .",0
"cheesiest monster side horror spoof , n't , likely induce sleep fright .",0
"mild , meandering teen flick .",0
though atmosphere intriguing . . . drama finally predictable leave much impression .,0
"though rude crude film deliver gut-busting laugh , dig modern society thing 've seen .",0
